timestamp,equity
1708041600000000000,62218.3
1708387200000000000,73305.3
1708387200000000000,75845.3
1708387200000000000,62280.3
1708387200000000000,99164.3
1708387200000000000,84156.3
1708473600000000000,99281.3
1708473600000000000,84141.3
1708473600000000000,73350.3
1708473600000000000,75807.3
1708473600000000000,62334.3
1708560000000000000,83586.3
1708560000000000000,99557.3
1708560000000000000,73523.3
1708560000000000000,75881.3
1708560000000000000,62199.3
1708646400000000000,99186.3
1708646400000000000,75968.3
1708646400000000000,62159.3
1708646400000000000,83922.3
1708646400000000000,73529.3
1708905600000000000,62155.3
1708905600000000000,75866.3
1708905600000000000,83295.3
1708905600000000000,73550.3
1708905600000000000,99786.3
1708992000000000000,62311.3
1708992000000000000,75738.3
1708992000000000000,82372.3
1708992000000000000,73528.3
1708992000000000000,99790.3
1709078400000000000,75613.3
1709078400000000000,82614.3
1709078400000000000,100171
1709078400000000000,62205.3
1709078400000000000,73556.3
1709164800000000000,75899.3
1709164800000000000,83075.3
1709164800000000000,73593.3
1709164800000000000,62260.3
1709164800000000000,100422
1709251200000000000,75891.3
1709251200000000000,83618.3
1709251200000000000,73217.3
1709251200000000000,62342.3
1709251200000000000,100100
1709510400000000000,76091.3
1709510400000000000,82989.3
1709510400000000000,62249.3
1709510400000000000,100232
1709510400000000000,73179.3
1709596800000000000,100090
1709596800000000000,62195.3
1709596800000000000,73197.3
1709596800000000000,75487.3
1709596800000000000,83428.3
1709683200000000000,100703
1709683200000000000,62347.3
1709683200000000000,73292.3
1709683200000000000,75151.3
1709683200000000000,83829.3
1709769600000000000,73308.3
1709769600000000000,74586.3
1709769600000000000,83838.3
1709769600000000000,101268
1709769600000000000,62140.3
1709856000000000000,84866.3
1709856000000000000,74827.3
1709856000000000000,73228.3
1709856000000000000,102288
1709856000000000000,62135.3
1710115200000000000,73008.3
1710115200000000000,74785.3
1710115200000000000,102261
1710115200000000000,62137.3
1710115200000000000,84751.3
1710201600000000000,62294.3
1710201600000000000,102742
1710201600000000000,84569.3
1710201600000000000,73137.3
1710201600000000000,75577.3
1710288000000000000,75717.3
1710288000000000000,84546.3
1710288000000000000,103811
1710288000000000000,73646.3
1710288000000000000,62280.3
1710374400000000000,73470.3
1710374400000000000,103178
1710374400000000000,62266.3
1710374400000000000,84601.3
1710374400000000000,75341.3
1710460800000000000,62388.3
1710460800000000000,73573.3
1710460800000000000,85108.3
1710460800000000000,75648.3
1710460800000000000,103182
1710720000000000000,84424.3
1710720000000000000,102411
1710720000000000000,75133.3
1710720000000000000,73643.3
1710720000000000000,62345.3
1710806400000000000,101968
1710806400000000000,84205.3
1710806400000000000,75569.3
1710806400000000000,73457.3
1710806400000000000,62376.3
1710892800000000000,84437.3
1710892800000000000,75504.3
1710892800000000000,62347.3
1710892800000000000,100926
1710892800000000000,73272.3
1710979200000000000,84403.3
1710979200000000000,101609
1710979200000000000,62173.3
1710979200000000000,75840.3
1710979200000000000,73104.3
1711065600000000000,73400.3
1711065600000000000,100630
1711065600000000000,75984.3
1711065600000000000,85457.3
1711065600000000000,62266.3
1711324800000000000,86236.3
1711324800000000000,76061.3
1711324800000000000,100023
1711324800000000000,62220.3
1711324800000000000,73629.3
1711411200000000000,85545.3
1711411200000000000,75751.3
1711411200000000000,100539
1711411200000000000,73640.3
1711411200000000000,62349.3
1711497600000000000,74932.3
1711497600000000000,62284.3
1711497600000000000,100931
1711497600000000000,85511.3
1711497600000000000,73529.3
1711584000000000000,62125.3
1711584000000000000,100140
1711584000000000000,86115.3
1711584000000000000,73634.3
1711584000000000000,75229.3
1711670400000000000,73311.3
1711670400000000000,75205.3
1711670400000000000,86897.3
1711670400000000000,100144
1711670400000000000,62169.3
1711929600000000000,75028.3
1711929600000000000,87325.3
1711929600000000000,62189.3
1711929600000000000,100476
1711929600000000000,73283.3
1712016000000000000,62300.3
1712016000000000000,74317.3
1712016000000000000,86580.3
1712016000000000000,100790
1712016000000000000,73485.3
1712102400000000000,62395.3
1712102400000000000,86847.3
1712102400000000000,101031
1712102400000000000,73374.3
1712102400000000000,74625.3
1712188800000000000,73598.3
1712188800000000000,87187.3
1712188800000000000,62399.3
1712188800000000000,74633.3
1712188800000000000,100736
1712275200000000000,74024.3
1712275200000000000,86572.3
1712275200000000000,74484.3
1712275200000000000,100871
1712275200000000000,62328.3
1712534400000000000,74254.3
1712534400000000000,101183
1712534400000000000,62284.3
1712534400000000000,73858.3
1712534400000000000,86285.3
1712620800000000000,74426.3
1712620800000000000,73771.3
1712620800000000000,86047.3
1712620800000000000,100258
1712620800000000000,62248.3
1712707200000000000,86117.3
1712707200000000000,74530.3
1712707200000000000,100197
1712707200000000000,62222.3
1712707200000000000,73784.3
1712793600000000000,74946.3
1712793600000000000,85827.3
1712793600000000000,99427.3
1712793600000000000,62154.3
1712793600000000000,73711.3
1712880000000000000,62159.3
1712880000000000000,98292.3
1712880000000000000,73724.3
1712880000000000000,74527.3
1712880000000000000,86023.3
1713139200000000000,75311.3
1713139200000000000,98857.3
1713139200000000000,62016.3
1713139200000000000,73424.3
1713139200000000000,85594.3
1713225600000000000,73356.3
1713225600000000000,61962.3
1713225600000000000,98807.3
1713225600000000000,75370.3
1713225600000000000,85061.3
1713312000000000000,98864.3
1713312000000000000,61989.3
1713312000000000000,73289.3
1713312000000000000,75781.3
1713312000000000000,85347.3
1713398400000000000,99108.3
1713398400000000000,76230.3
1713398400000000000,62040.3
1713398400000000000,85036.3
1713398400000000000,73730.3
1713484800000000000,76134.3
1713484800000000000,84744.3
1713484800000000000,61953.3
1713484800000000000,73754.3
1713484800000000000,99148.3
1713744000000000000,62049.3
1713744000000000000,99110.3
1713744000000000000,83959.3
1713744000000000000,76564.3
1713744000000000000,73731.3
1713830400000000000,98614.3
1713830400000000000,62210.3
1713830400000000000,76144.3
1713830400000000000,73877.3
1713830400000000000,83902.3
1713916800000000000,98525.3
1713916800000000000,62166.3
1713916800000000000,83633.3
1713916800000000000,73688.3
1713916800000000000,76747.3
1714003200000000000,98872.3
1714003200000000000,76997.3
1714003200000000000,83848.3
1714003200000000000,61855.3
1714003200000000000,73861.3
1714089600000000000,76950.3
1714089600000000000,83978.3
1714089600000000000,98739.3
1714089600000000000,61974.3
1714089600000000000,73945.3
1714348800000000000,76824.3
1714348800000000000,62007.3
1714348800000000000,98133.3
1714348800000000000,73914.3
1714348800000000000,84655.3
1714435200000000000,62039.3
1714435200000000000,84953.3
1714435200000000000,76435.3
1714435200000000000,74260.3
1714435200000000000,98930.3
1714521600000000000,74391.3
1714521600000000000,85561.3
1714521600000000000,76045.3
1714521600000000000,62135.3
1714521600000000000,98156.3
1714608000000000000,74452.3
1714608000000000000,85869.3
1714608000000000000,75574.3
1714608000000000000,62279.3
1714608000000000000,99230.3
1714694400000000000,74445.3
1714694400000000000,99867.3
1714694400000000000,62374.3
1714694400000000000,86449.3
1714694400000000000,75798.3
1714953600000000000,62423.3
1714953600000000000,75810.3
1714953600000000000,86452.3
1714953600000000000,99033.3
1714953600000000000,74151.3
1715040000000000000,75656.3
1715040000000000000,99236.3
1715040000000000000,74195.3
1715040000000000000,62511.3
1715040000000000000,86458.3
1715126400000000000,62541.3
1715126400000000000,87237.3
1715126400000000000,74300.3
1715126400000000000,75827.3
1715126400000000000,98948.3
1715212800000000000,62634.3
1715212800000000000,87584.3
1715212800000000000,74405.3
1715212800000000000,99538.3
1715212800000000000,76125.3
1715299200000000000,75896.3
1715299200000000000,99814.3
1715299200000000000,87839.3
1715299200000000000,74081.3
1715299200000000000,62736.3
1715558400000000000,74180.3
1715558400000000000,76056.3
1715558400000000000,99421.3
1715558400000000000,62797.3
1715558400000000000,87580.3
1715644800000000000,62845.3
1715644800000000000,76249.3
1715644800000000000,86947.3
1715644800000000000,99604.3
1715644800000000000,74162.3
1715731200000000000,74373.3
1715731200000000000,99613.3
1715731200000000000,87044.3
1715731200000000000,75953.3
1715731200000000000,62932.3
1715817600000000000,74201.3
1715817600000000000,99711.3
1715817600000000000,87176.3
1715817600000000000,62796.3
1715817600000000000,76204.3
1715904000000000000,62797.3
1715904000000000000,99935.3
1715904000000000000,76050.3
1715904000000000000,74322.3
1715904000000000000,87871.3
1716163200000000000,76315.3
1716163200000000000,74106.3
1716163200000000000,88420.3
1716163200000000000,100104
1716163200000000000,62754.3
1716249600000000000,62832.3
1716249600000000000,100648
1716249600000000000,73637.3
1716249600000000000,76023.3
1716249600000000000,89732.3
1716336000000000000,75520.3
1716336000000000000,62833.3
1716336000000000000,73568.3
1716336000000000000,89885.3
1716336000000000000,99949.3
1716422400000000000,75476.3
1716422400000000000,62762.3
1716422400000000000,73676.3
1716422400000000000,100501
1716422400000000000,89438.3
1716508800000000000,75341.3
1716508800000000000,73649.3
1716508800000000000,100071
1716508800000000000,89803.3
1716508800000000000,62729.3
1716854400000000000,75503.3
1716854400000000000,73743.3
1716854400000000000,100151
1716854400000000000,90126.3
1716854400000000000,62657.3
1716940800000000000,75084.3
1716940800000000000,73843.3
1716940800000000000,88024.3
1716940800000000000,101611
1716940800000000000,62469.3
1717027200000000000,74668.3
1717027200000000000,62629.3
1717027200000000000,101377
1717027200000000000,73808.3
1717027200000000000,88364.3
1717113600000000000,73692.3
1717113600000000000,74197.3
1717113600000000000,88542.3
1717113600000000000,102567
1717113600000000000,62750.3
1717372800000000000,74200.3
1717372800000000000,74021.3
1717372800000000000,88329.3
1717372800000000000,101736
1717372800000000000,62642.3
1717459200000000000,87922.3
1717459200000000000,74312.3
1717459200000000000,101116
1717459200000000000,62697.3
1717459200000000000,74071.3
1717545600000000000,62577.3
1717545600000000000,101511
1717545600000000000,86867.3
1717545600000000000,74314.3
1717545600000000000,74584.3
1717632000000000000,74294.3
1717632000000000000,74175.3
1717632000000000000,87253.3
1717632000000000000,62390.3
1717632000000000000,101267
1717718400000000000,87406.3
1717718400000000000,74365.3
1717718400000000000,74278.3
1717718400000000000,62283.3
1717718400000000000,101534
1717977600000000000,87218.3
1717977600000000000,101594
1717977600000000000,74836.3
1717977600000000000,74806.3
1717977600000000000,62520.3
1718064000000000000,74803.3
1718064000000000000,62491.3
1718064000000000000,87522.3
1718064000000000000,74731.3
1718064000000000000,101531
1718150400000000000,87470.3
1718150400000000000,74714.3
1718150400000000000,74910.3
1718150400000000000,102114
1718150400000000000,62646.3
1718236800000000000,74805.3
1718236800000000000,62619.3
1718236800000000000,74433.3
1718236800000000000,101865
1718236800000000000,86970.3
1718323200000000000,74907.3
1718323200000000000,62597.3
1718323200000000000,87278.3
1718323200000000000,74142.3
1718323200000000000,102471
1718582400000000000,88054.3
1718582400000000000,74787.3
1718582400000000000,101572
1718582400000000000,74034.3
1718582400000000000,62650.3
1718668800000000000,101089
1718668800000000000,75185.3
1718668800000000000,73789.3
1718668800000000000,62671.3
1718668800000000000,88054.3
1718841600000000000,62737.3
1718841600000000000,75514.3
1718841600000000000,101571
1718841600000000000,73540.3
1718841600000000000,88363.3
1718928000000000000,87464.3
1718928000000000000,62994.3
1718928000000000000,101996
1718928000000000000,75233.3
1718928000000000000,73253.3
1719187200000000000,73360.3
1719187200000000000,63080.3
1719187200000000000,101746
1719187200000000000,85925.3
1719187200000000000,75489.3
1719273600000000000,87002.3
1719273600000000000,73581.3
1719273600000000000,102168
1719273600000000000,62964.3
1719273600000000000,75049.3
1719360000000000000,86771.3
1719360000000000000,73681.3
1719360000000000000,102810
1719360000000000000,62949.3
1719360000000000000,75140.3
1719446400000000000,86874.3
1719446400000000000,75284.3
1719446400000000000,102233
1719446400000000000,73510.3
1719446400000000000,62620.3
1719532800000000000,73439.3
1719532800000000000,62590.3
1719532800000000000,88200.3
1719532800000000000,75479.3
1719532800000000000,101681
1719792000000000000,88391.3
1719792000000000000,75762.3
1719792000000000000,100862
1719792000000000000,62458.3
1719792000000000000,73377.3
1719878400000000000,88330.3
1719878400000000000,100936
1719878400000000000,73531.3
1719878400000000000,62423.3
1719878400000000000,75412.3
1719964800000000000,62341.3
1719964800000000000,101383
1719964800000000000,73266.3
1719964800000000000,88818.3
1719964800000000000,75404.3
1720137600000000000,73327.3
1720137600000000000,62459.3
1720137600000000000,89286.3
1720137600000000000,100890
1720137600000000000,75699.3
1720396800000000000,75120.3
1720396800000000000,62365.3
1720396800000000000,90036.3
1720396800000000000,101053
1720396800000000000,73316.3
1720483200000000000,76081.3
1720483200000000000,100526
1720483200000000000,90192.3
1720483200000000000,73123.3
1720483200000000000,62211.3
1720569600000000000,90462.3
1720569600000000000,100485
1720569600000000000,62109.3
1720569600000000000,76412.3
1720569600000000000,73136.3
1720656000000000000,61948.3
1720656000000000000,90423.3
1720656000000000000,77173.3
1720656000000000000,72910.3
1720656000000000000,100914
1720742400000000000,61865.3
1720742400000000000,90291.3
1720742400000000000,77203.3
1720742400000000000,72615.3
1720742400000000000,102018
1721001600000000000,91648.3
1721001600000000000,102291
1721001600000000000,77245.3
1721001600000000000,72579.3
1721001600000000000,61907.3
1721088000000000000,102368
1721088000000000000,77033.3
1721088000000000000,72904.3
1721088000000000000,61895.3
1721088000000000000,91537.3
1721174400000000000,61952.3
1721174400000000000,77145.3
1721174400000000000,72941.3
1721174400000000000,90585.3
1721174400000000000,101104
1721260800000000000,72507.3
1721260800000000000,91127.3
1721260800000000000,77016.3
1721260800000000000,100901
1721260800000000000,62029.3
1721347200000000000,72765.3
1721347200000000000,89496.3
1721347200000000000,77749.3
1721347200000000000,100174
1721347200000000000,61999.3
1721606400000000000,72895.3
1721606400000000000,99042.3
1721606400000000000,62147.3
1721606400000000000,90666.3
1721606400000000000,77263.3
1721692800000000000,98502.3
1721692800000000000,89963.3
1721692800000000000,72880.3
1721692800000000000,62093.3
1721692800000000000,77041.3
1721779200000000000,72743.3
1721779200000000000,61983.3
1721779200000000000,98770.3
1721779200000000000,76671.3
1721779200000000000,90686.3
1721865600000000000,62029.3
1721865600000000000,76611.3
1721865600000000000,99061.3
1721865600000000000,72845.3
1721865600000000000,90246.3
1721952000000000000,90935.3
1721952000000000000,62115.3
1721952000000000000,72921.3
1721952000000000000,99867.3
1721952000000000000,75852.3
1722211200000000000,99712.3
1722211200000000000,72612.3
1722211200000000000,89785.3
1722211200000000000,74948.3
1722211200000000000,62022.3
1722297600000000000,91215.3
1722297600000000000,75200.3
1722297600000000000,62101.3
1722297600000000000,99734.3
1722297600000000000,72679.3
1722384000000000000,99702.3
1722384000000000000,61960.3
1722384000000000000,72876.3
1722384000000000000,75627.3
1722384000000000000,92177.3
1722470400000000000,98567.3
1722470400000000000,76257.3
1722470400000000000,92897.3
1722470400000000000,61709.3
1722470400000000000,73109.3
1722556800000000000,61739.3
1722556800000000000,73358.3
1722556800000000000,92436.3
1722556800000000000,76894.3
1722556800000000000,98943.3
1722816000000000000,100509
1722816000000000000,92199.3
1722816000000000000,73491.3
1722816000000000000,77024.3
1722816000000000000,61715.3
1722902400000000000,100567
1722902400000000000,73180.3
1722902400000000000,91192.3
1722902400000000000,76773.3
1722902400000000000,61786.3
1722988800000000000,76631.3
1722988800000000000,72964.3
1722988800000000000,61856.3
1722988800000000000,91420.3
1722988800000000000,101127
1723075200000000000,61855.3
1723075200000000000,91694.3
1723075200000000000,77381.3
1723075200000000000,101138
1723075200000000000,72855.3
1723161600000000000,61871.3
1723161600000000000,77487.3
1723161600000000000,72797.3
1723161600000000000,92297.3
1723161600000000000,101002
1723420800000000000,72690.3
1723420800000000000,78128.3
1723420800000000000,61741.3
1723420800000000000,100848
1723420800000000000,91596.3
1723507200000000000,61776.3
1723507200000000000,78395.3
1723507200000000000,91115.3
1723507200000000000,72928.3
1723507200000000000,100856
1723593600000000000,73160.3
1723593600000000000,78189.3
1723593600000000000,61885.3
1723593600000000000,91959.3
1723593600000000000,101092
1723680000000000000,101144
1723680000000000000,77900.3
1723680000000000000,62011.3
1723680000000000000,90841.3
1723680000000000000,72952.3
1723766400000000000,99998.3
1723766400000000000,90766.3
1723766400000000000,62115.3
1723766400000000000,73232.3
1723766400000000000,77553.3
1724025600000000000,90051.3
1724025600000000000,62175.3
1724025600000000000,77402.3
1724025600000000000,100331
1724025600000000000,73691.3
1724112000000000000,73629.3
1724112000000000000,99048.3
1724112000000000000,78126.3
1724112000000000000,88936.3
1724112000000000000,62321.3
1724198400000000000,90027.3
1724198400000000000,76933.3
1724198400000000000,98528.3
1724198400000000000,73714.3
1724198400000000000,62241.3
1724284800000000000,73941.3
1724284800000000000,97438.3
1724284800000000000,62408.3
1724284800000000000,76401.3
1724284800000000000,89864.3
1724371200000000000,96213.3
1724371200000000000,62336.3
1724371200000000000,88990.3
1724371200000000000,73890.3
1724371200000000000,75644.3
1724630400000000000,96841.3
1724630400000000000,73782.3
1724630400000000000,62346.3
1724630400000000000,75452.3
1724630400000000000,90034.3
1724716800000000000,62229.3
1724716800000000000,75943.3
1724716800000000000,90340.3
1724716800000000000,73923.3
1724716800000000000,96706.3
1724803200000000000,90142.3
1724803200000000000,96575.3
1724803200000000000,73811.3
1724803200000000000,62184.3
1724803200000000000,76936.3
1724889600000000000,89635.3
1724889600000000000,96590.3
1724889600000000000,73967.3
1724889600000000000,62154.3
1724889600000000000,77241.3
1724976000000000000,95872.3
1724976000000000000,73804.3
1724976000000000000,76989.3
1724976000000000000,62350.3
1724976000000000000,88979.3
1725321600000000000,76158.3
1725321600000000000,95454.3
1725321600000000000,62489.3
1725321600000000000,73558.3
1725321600000000000,89421.3
1725408000000000000,73405.3
1725408000000000000,95327.3
1725408000000000000,62574.3
1725408000000000000,75881.3
1725408000000000000,89276.3
1725494400000000000,88963.3
1725494400000000000,76016.3
1725494400000000000,62515.3
1725494400000000000,95956.3
1725494400000000000,73307.3
1725580800000000000,89432.3
1725580800000000000,75692.3
1725580800000000000,73583.3
1725580800000000000,95411.3
1725580800000000000,62532.3
1725840000000000000,73485.3
1725840000000000000,94817.3
1725840000000000000,62436.3
1725840000000000000,75952.3
1725840000000000000,88996.3
1725926400000000000,62349.3
1725926400000000000,73511.3
1725926400000000000,75586.3
1725926400000000000,88094.3
1725926400000000000,94405.3
1726012800000000000,88921.3
1726012800000000000,94877.3
1726012800000000000,75917.3
1726012800000000000,62191.3
1726012800000000000,73430.3
1726099200000000000,95101.3
1726099200000000000,88075.3
1726099200000000000,75779.3
1726099200000000000,62303.3
1726099200000000000,73411.3
1726185600000000000,88694.3
1726185600000000000,93673.3
1726185600000000000,73272.3
1726185600000000000,62201.3
1726185600000000000,75299.3
1726444800000000000,87865.3
1726444800000000000,62314.3
1726444800000000000,94198.3
1726444800000000000,75501.3
1726444800000000000,72952.3
1726531200000000000,87042.3
1726531200000000000,62318.3
1726531200000000000,95123.3
1726531200000000000,73246.3
1726531200000000000,75036.3
1726617600000000000,87623.3
1726617600000000000,95075.3
1726617600000000000,73334.3
1726617600000000000,74570.3
1726617600000000000,62401.3
1726704000000000000,74946.3
1726704000000000000,62402.3
1726704000000000000,88481.3
1726704000000000000,95412.3
1726704000000000000,73532.3
1726790400000000000,95509.3
1726790400000000000,62362.3
1726790400000000000,89178.3
1726790400000000000,73695.3
1726790400000000000,75325.3
1727049600000000000,94469.3
1727049600000000000,73683.3
1727049600000000000,62256.3
1727049600000000000,89822.3
1727049600000000000,75144.3
1727136000000000000,74807.3
1727136000000000000,73779.3
1727136000000000000,94239.3
1727136000000000000,62222.3
1727136000000000000,90050.3
1727222400000000000,62080.3
1727222400000000000,93343.3
1727222400000000000,74971.3
1727222400000000000,89632.3
1727222400000000000,74119.3
1727308800000000000,61980.3
1727308800000000000,74619.3
1727308800000000000,93983.3
1727308800000000000,74360.3
1727308800000000000,88761.3
1727395200000000000,74192.3
1727395200000000000,93247.3
1727395200000000000,62053.3
1727395200000000000,74085.3
1727395200000000000,88635.3
1727654400000000000,89315.3
1727654400000000000,74386.3
1727654400000000000,92962.3
1727654400000000000,61967.3
1727654400000000000,74122.3
1727740800000000000,88704.3
1727740800000000000,61916.3
1727740800000000000,73865.3
1727740800000000000,74357.3
1727740800000000000,93213.3
1727827200000000000,89739.3
1727827200000000000,93574.3
1727827200000000000,61944.3
1727827200000000000,74201.3
1727827200000000000,73961.3
1727913600000000000,92400.3
1727913600000000000,74008.3
1727913600000000000,89401.3
1727913600000000000,61827.3
1727913600000000000,74371.3
1728000000000000000,93265.3
1728000000000000000,88190.3
1728000000000000000,74258.3
1728000000000000000,74010.3
1728000000000000000,61873.3
1728259200000000000,73806.3
1728259200000000000,74056.3
1728259200000000000,61935.3
1728259200000000000,87859.3
1728259200000000000,93450.3
1728345600000000000,61856.3
1728345600000000000,73316.3
1728345600000000000,73794.3
1728345600000000000,88089.3
1728345600000000000,93212.3
1728432000000000000,73959.3
1728432000000000000,87770.3
1728432000000000000,93304.3
1728432000000000000,73232.3
1728432000000000000,61811.3
1728518400000000000,73086.3
1728518400000000000,93221.3
1728518400000000000,89239.3
1728518400000000000,73484.3
1728518400000000000,61789.3
1728604800000000000,61819.3
1728604800000000000,93317.3
1728604800000000000,88882.3
1728604800000000000,74007.3
1728604800000000000,72951.3
1728864000000000000,72770.3
1728864000000000000,61902.3
1728864000000000000,88873.3
1728864000000000000,73645.3
1728864000000000000,93154.3
1728950400000000000,72828.3
1728950400000000000,61889.3
1728950400000000000,88699.3
1728950400000000000,73874.3
1728950400000000000,92917.3
1729036800000000000,72672.3
1729036800000000000,61854.3
1729036800000000000,92003.3
1729036800000000000,88408.3
1729036800000000000,74317.3
1729123200000000000,92313.3
1729123200000000000,72562.3
1729123200000000000,87401.3
1729123200000000000,73619.3
1729123200000000000,61733.3
1729209600000000000,73623.3
1729209600000000000,72970.3
1729209600000000000,87229.3
1729209600000000000,61707.3
1729209600000000000,92962.3
1729468800000000000,61763.3
1729468800000000000,73763.3
1729468800000000000,87419.3
1729468800000000000,92620.3
1729468800000000000,73064.3
1729555200000000000,73901.3
1729555200000000000,61716.3
1729555200000000000,92461.3
1729555200000000000,88252.3
1729555200000000000,73156.3
1729641600000000000,73376.3
1729641600000000000,61635.3
1729641600000000000,89132.3
1729641600000000000,91881.3
1729641600000000000,73776.3
1729728000000000000,73236.3
1729728000000000000,61575.3
1729728000000000000,91347.3
1729728000000000000,88940.3
1729728000000000000,73579.3
1729814400000000000,73274.3
1729814400000000000,61653.3
1729814400000000000,92040.3
1729814400000000000,88518.3
1729814400000000000,73487.3
1730073600000000000,72650.3
1730073600000000000,91779.3
1730073600000000000,87756.3
1730073600000000000,73718.3
1730073600000000000,61546.3
1730160000000000000,72786.3
1730160000000000000,92335.3
1730160000000000000,88184.3
1730160000000000000,73595.3
1730160000000000000,61690.3
1730246400000000000,73539.3
1730246400000000000,73154.3
1730246400000000000,61643.3
1730246400000000000,91979.3
1730246400000000000,86985.3
1730332800000000000,87297.3
1730332800000000000,73033.3
1730332800000000000,61688.3
1730332800000000000,92454.3
1730332800000000000,73549.3
1730419200000000000,86972.3
1730419200000000000,73747.3
1730419200000000000,92090.3
1730419200000000000,73463.3
1730419200000000000,61801.3
1730678400000000000,61930.3
1730678400000000000,73149.3
1730678400000000000,92728.3
1730678400000000000,73903.3
1730678400000000000,86336.3
1730764800000000000,73556.3
1730764800000000000,91940.3
1730764800000000000,61741.3
1730764800000000000,86946.3
1730764800000000000,74060.3
1730851200000000000,86216.3
1730851200000000000,73919.3
1730851200000000000,91438.3
1730851200000000000,61821.3
1730851200000000000,73688.3
1730937600000000000,73634.3
1730937600000000000,61868.3
1730937600000000000,91842.3
1730937600000000000,73655.3
1730937600000000000,85791.3
1731024000000000000,86283.3
1731024000000000000,91232.3
1731024000000000000,61859.3
1731024000000000000,73389.3
1731024000000000000,73858.3
